Documento: ejemplos/document-01.txt
Idx	Termino	TF	IDF	TF-IDF
276	knew	1	0	0
279	lake	9	0	0
280	landed	1	0	0
282	lapped	1	1.09861	1.09861
283	lay	1	1.09861	1.09861
288	learned	1	0.405465	0.405465
289	leave	1	0.405465	0.405465
290	leaves	1	0	0
291	left	1	0.405465	0.405465
292	less	1	0.405465	0.405465
293	let	2	1.09861	2.19722
294	letting	1	0.405465	0.405465
295	life	4	0	0
296	lifted	1	0	0
297	light	3	0	0
298	lighter	1	0	0
299	like	8	0	0
301	line	1	1.09861	1.09861
302	lined	1	1.09861	1.09861
304	lingers	1	1.09861	1.09861
305	little	1	0.405465	0.405465
306	locked	1	0.405465	0.405465
307	long	3	0	0
309	look	1	0	0
312	lost	1	1.09861	1.09861
315	many	1	0	0
317	maybe	4	0	0
318	me	13	0	0
319	meadow	1	0.405465	0.405465
320	meant	1	1.09861	1.09861
323	might	1	0	0
324	mind	1	0	0
325	minutes	1	0.405465	0.405465
326	mirror	1	0	0
327	missed	1	0	0
328	moment	2	0	0
329	moments	1	0	0
330	more	3	0	0
331	morning	2	0	0
334	moved	3	0	0
336	moving	2	0	0
337	much	1	0	0
338	my	6	0	0
339	myself	2	0	0
344	need	1	1.09861	1.09861
345	needed	1	1.09861	1.09861
347	never	1	0.405465	0.405465
348	new	2	0.405465	0.81093
350	noise	2	0	0
353	not	5	0	0
354	notebook	4	0	0
355	nothing	1	1.09861	1.09861
357	noticed	2	0	0
359	now	2	0	0
361	of	17	0	0
364	often	2	0	0
365	on	5	0	0
366	once	1	0.405465	0.405465
367	one	3	0	0
368	only	2	0	0
370	opened	2	0	0
372	or	3	0	0
374	ordinary	1	1.09861	1.09861
375	other	1	0	0
376	out	1	0	0
377	outside	1	0	0
378	outward	1	1.09861	1.09861
379	overhead	1	1.09861	1.09861
382	pace	2	0.405465	0.81093
384	paid	1	1.09861	1.09861
386	pale	1	0.405465	0.405465
387	part	1	0.405465	0.405465
390	passes	1	0.405465	0.405465
391	passing	1	0	0
393	path	3	0	0
394	patience	1	1.09861	1.09861
395	pause	1	1.09861	1.09861
398	paying	1	1.09861	1.09861
399	peace	1	0	0
400	pen	1	0	0
402	perhaps	1	0.405465	0.405465
405	pines	1	0	0
406	place	2	0	0
409	plants	1	0	0
412	problems	1	0.405465	0.405465
414	quick	1	1.09861	1.09861
415	quickly	1	0.405465	0.405465
416	quiet	2	0	0
417	quietly	1	0.405465	0.405465
419	rare	1	0	0
421	reached	1	0	0
423	realized	1	0	0
426	reflecting	1	0.405465	0.405465
427	reminded	1	0	0
428	reminder	2	0	0
429	repeat	1	1.09861	1.09861
434	rhythm	2	0.405465	0.81093
437	rippled	1	1.09861	1.09861
438	ripples	2	0	0
439	rise	1	0.405465	0.405465
440	road	1	0	0
442	rolled	1	1.09861	1.09861
443	roots	1	0	0
446	rougher	1	0.405465	0.405465
449	running	1	1.09861	1.09861
452	rushing	2	0.405465	0.81093
454	s	2	0.405465	0.81093
456	sat	1	0	0
457	saw	2	1.09861	2.19722
458	scattered	2	1.09861	2.19722
460	scene	1	1.09861	1.09861
463	schedules	1	0.405465	0.405465
464	sea	1	1.09861	1.09861
465	seconds	1	1.09861	1.09861
466	secrets	1	1.09861	1.09861
467	see	1	0	0
468	seeing	1	0.405465	0.405465
470	seemed	4	0	0
473	sentries	1	1.09861	1.09861
475	sets	1	1.09861	1.09861
478	sharing	1	1.09861	1.09861
479	sharp	2	0.405465	0.81093
482	shimmering	1	1.09861	1.09861
483	shine	1	1.09861	1.09861
485	shore	1	0	0
487	side	2	0.405465	0.81093
489	silence	3	1.09861	3.29584
491	simpler	1	1.09861	1.09861
492	simply	2	0	0
494	sit	1	1.09861	1.09861
495	sky	4	0	0
496	slipped	1	1.09861	1.09861
497	slow	2	0	0
498	slowly	1	0	0
499	small	1	0	0
500	smelled	1	0.405465	0.405465
501	smooth	1	1.09861	1.09861
502	so	1	0	0
505	softer	1	0.405465	0.405465
506	softly	1	0.405465	0.405465
509	solved	1	0.405465	0.405465
512	something	4	0	0
515	specific	1	1.09861	1.09861
517	splash	1	0.405465	0.405465
521	stared	1	1.09861	1.09861
522	started	1	0.405465	0.405465
523	starting	1	1.09861	1.09861
526	stayed	1	0.405465	0.405465
527	steady	2	0.405465	0.81093
528	step	3	0	0
530	still	5	0	0
531	stillness	3	0	0
532	stirred	1	1.09861	1.09861
533	stone	1	0.405465	0.405465
534	stood	1	0.405465	0.405465
535	stopped	1	0	0
538	stretched	1	0	0
540	struck	1	1.09861	1.09861
542	successful	1	0.405465	0.405465
543	such	1	0.405465	0.405465
546	sun	3	0	0
547	sunlight	1	0	0
548	surface	3	0	0
550	t	11	0	0
551	take	2	0	0
553	tall	2	0	0
555	than	3	0	0
556	that	13	0	0
557	the	68	0	0
558	their	2	0	0
559	them	3	0	0
561	there	2	0	0
562	they	2	0	0
563	thin	1	1.09861	1.09861
565	things	1	0.405465	0.405465
567	thinking	1	0.405465	0.405465
568	this	1	0.405465	0.405465
569	though	1	0	0
570	thought	3	0	0
571	through	1	0	0
573	time	3	0	0
576	to	19	0	0
578	too	2	0	0
580	track	1	1.09861	1.09861
581	trail	1	0	0
584	trees	4	0	0
585	trying	1	1.09861	1.09861
588	under	1	1.09861	1.09861
590	unlike	1	1.09861	1.09861
593	until	1	0	0
595	up	1	0.405465	0.405465
597	usual	1	1.09861	1.09861
600	vanishing	1	1.09861	1.09861
601	very	1	0.405465	0.405465
602	view	1	1.09861	1.09861
603	visitor	1	1.09861	1.09861
604	waited	1	0	0
605	waiting	1	0	0
606	walk	2	0	0
608	walking	2	0	0
611	wanting	1	0.405465	0.405465
612	warmed	1	1.09861	1.09861
614	warmth	1	1.09861	1.09861
615	was	21	0	0
616	wasn	4	0	0
620	watching	2	1.09861	2.19722
621	water	5	0	0
623	waves	1	0	0
624	way	2	0	0
626	went	1	0.405465	0.405465
628	weren	1	1.09861	1.09861
629	what	3	0.405465	1.2164
631	when	6	0	0
632	where	1	0	0
633	whether	1	1.09861	1.09861
634	which	1	1.09861	1.09861
635	while	1	0	0
637	whispered	1	0	0
640	why	1	0	0
641	wide	1	0	0
642	widened	1	1.09861	1.09861
645	wind	2	0	0
646	wings	1	0	0
647	with	6	0	0
650	wondered	1	1.09861	1.09861
653	words	1	0	0
654	work	1	1.09861	1.09861
655	working	1	1.09861	1.09861
656	world	3	0	0
659	would	2	0.405465	0.81093
661	write	1	0	0
662	writing	2	0.405465	0.81093
663	wrote	3	0	0
665	yet	1	1.09861	1.09861

Matriz de similitud coseno:
	0	1	2	
0	1	0.0632777	0.0466427	
1	0.0632777	1	0.0730768	
2	0.0466427	0.0730768	1	
